fecha;area;linea;pn;hora_paro;hora_arranque;diferencia_minutos;categoria;estacion;modo_falla;descripcion_modo_falla;descripcion,,,,,,
2025-04-08;REA;Actuadores;3140CS022;01:00;01:05;5;Equipment Fault;Robots;R80;Gripper/tool adjustments;Gripper no abria correctamente en la estacion 970,,,,,,
2025-04-08;REA;Actuadores;3140CS022;01:25;01:55;30;Equipment Fault;CHW;St2;SCARA Pick/Place;Robot no ponia corectamente el chip en posicion,,,,,,
2025-04-08;REA;Actuadores;3140CS022;02:04;02:10;6;Equipment Fault;MAT;St3;Feeder;ST 3 time out, tornillo atorado,,,,,
2025-04-08;REA;Actuadores;3140CS022;02:15;02:20;5;Quality;MAT;General;Scrapbox full;Scrap box full,,,,,,
2025-04-08;REA;Actuadores;3140CS022;02:25;02:28;3;Equipment Fault;Main conveyor;Main conveyor;Lift;Lift baja dos pallet a la vez, sensor no detecto correctamente,,,,,
2025-04-04;REA;Actuadores;3140CA027;13:00;14:00;60;Maintenance;REA;General;Change Over;Set up stellantis 27 CAW y EOL, se sacan muestras,,,,,
2025-04-04;REA;Actuadores;3140CA027;14:00;15:00;60;Quality;REA;General;Change Over;Espera de liberacion,,,,,,
2025-04-08;REA;Actuadores;3140CS022;09:00;09:02;2;Maintenance;CHW;Consumables;Argon;cambio de gas argon,,,,,,
2025-04-08;REA;Actuadores;3140CS022;09:35;09:36;1;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado por singulator,,,,,,
2025-04-08;REA;Actuadores;3140CS022;09:50;09:53;3;Equipment Fault;CAW;CPA;Feeder;crank invertido,,,,,,
2025-04-08;REA;Actuadores;3140CS022;07:00;08:56;116;Quality;REA;General;SOP;Esperando liberacion (auditoria),,,,,,
2025-04-08;REA;Actuadores;3140CS022;14:08;14:12;4;Maintenance;CHW;Consumables;Chip reel;cambio de chip,,,,,,
2025-04-08;REA;Actuadores;3140CS022;11:23;11:48;25;Equipment Fault;EOL;General;Software/PC;Italy support for PTC with jacopo, pending check from Leonardo,,,,,
2025-04-08;REA;Actuadores;3140CS022;12:48;12:53;5;Equipment Fault;915;915;Missing ogive;Se pierde ojiva, no pallets adelante, se revisa area en general, no se encuentra ojiva, se repone,,
2025-04-08;REA;Actuadores;3140CS022;14:22;14:23;1;Equipment Fault;750;750;Bowl/Lineal feeder;body atorado en prensa,,,,,,
2025-04-08;REA;Actuadores;3140CS022;15:27;15:29;2;Equipment Fault;Robots;R80;Waiting for spare part;gripper no abre,,,,,,
2025-04-08;REA;Actuadores;3140CS022;15:48;15:50;2;Equipment Fault;731;731;Feed piston;no tenia pin,,,,,,
2025-04-08;REA;Actuadores;3140CS022;15:56;16:00;4;Equipment Fault;Conveyors;General;Waiting for spare part;no detect pallet,,,,,,
2025-04-08;REA;Actuadores;3140CS022;16:09;16:11;2;Equipment Fault;Robots;R75;Waiting for spare part;se le cae gear,,,,,,
2025-04-08;REA;Actuadores;3140CS022;16:31;16:33;2;Equipment Fault;St2;EOL;Waiting for spare part;tarda EOL St2 en hacer prueba,,,,,,
2025-04-08;REA;Actuadores;3140CS022;16:38;16:40;2;Equipment Fault;Robots;R75;Waiting for spare part;R75 tira gear,,,,,,
2025-04-08;REA;Actuadores;3140CS022;16:48;16:50;2;Equipment Fault;Main conveyor;General;Waiting for spare part;se le cae ogiva a body ogiva,,,,,,
2025-04-08;REA;Actuadores;3140CS022;17:12;17:14;2;Equipment Fault;CHW;Consumables;Argon;se sube a 57.5 (revision cada 20 min),,,,,,
2025-04-08;REA;Actuadores;3140CS022;18:01;18:03;2;Equipment Fault;Robots;R75;Waiting for spare part;no pone gear,,,,,,
2025-04-08;REA;Actuadores;3140CS022;18:10;18:13;3;Production;Main conveyor;Main conveyor;Motor;motor al reves,,,,,,
2025-04-08;REA;Actuadores;3140CS022;18:15;18:20;5;Quality;EOL;General;Scrapbox full;scrap ( calidad ),,,,,,
2025-04-09;REA;Actuadores;3140CA029;11:50;11:55;5;Quality;REA;General;Change Over;Masters prensas,,,,,,
2025-04-09;REA;Actuadores;3140CA029;10:30;11:04;34;Equipment Fault;EOL;General;Software/PC;Mesa a media vuelta, WinCC no funciona, se utiliza desde Scada, anterior se revisaron conexiones y status PLC,,,
2025-04-09;REA;Actuadores;3140CA029;09:40;09:42;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-04-09;REA;Actuadores;3140CA029;09:30;09:35;5;Equipment Fault;Conveyors;C65;Presence sensor;no detecta blister,,,,,,
2025-04-09;REA;Actuadores;3140CA029;07:00;09:00;120;Quality;REA;General;Change Over;Liberacion pendiente de calidad,,,,,,
2025-04-09;REA;Actuadores;3140CA029;13:20;13:25;5;Quality;CHW;General;Scrapbox full;Scrapboxfull,,,,,,
2025-04-09;REA;Actuadores;3140CA029;14:25;14:28;3;Maintenance;CHW;St3;Thermodo;limpieza de termodo,,,,,,
2025-04-09;REA;Actuadores;3140CA029;14:30;14:40;10;Maintenance;EOL;St4;Gripper NOK;calibracion del gripper st 4,,,,,,
2025-04-09;REA;Actuadores;3140CA029;15:15;15:17;2;Equipment Fault;Robots;R75;Waiting for spare part;no abre gripper,,,,,,
2025-04-09;REA;Actuadores;3140CA029;15:28;15:30;2;Equipment Fault;Robots;R70;Waiting for spare part;tiro gear,,,,,,
2025-04-09;REA;Actuadores;3140CA029;15:49;15:51;2;Equipment Fault;731;731;Feed piston;pin caido,,,,,,
2025-04-09;REA;Actuadores;3140CA029;15:58;16:01;3;Maintenance;CHW;Consumables;Argon;cambio de tanque,,,,,,
2025-04-02;REA;Actuadores;3140CA029;15:00;17:00;120;Maintenance;USW;St11;Branson;Cambio de sonotrodo y pruebas,,,,,,
2025-04-02;REA;Actuadores;3140CA029;18:13;19:45;92;Equipment Fault;Robots;R75;Incorrect pick/place;Paro por posicion incorrecta de pick en st.980 al querer tomar pieza de riel para retrabajo.,,,,,,
2025-04-09;REA;Actuadores;3140CA029;16:13;16:15;2;Equipment Fault;731;731;Feed piston;sin PIN,,,,,,
2025-04-03;REA;Actuadores;3140CA029;17:12;17:14;2;Equipment Fault;Robots;R75;Waiting for spare part;no pone cover,,,,,,
2025-04-03;REA;Actuadores;3140CA029;17:24;17:26;2;Equipment Fault;Robots;R80;Waiting for spare part;no abre gripper,,,,,,
2025-04-03;REA;Actuadores;3140CA029;17:36;17:40;4;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;piston no abre,,,,,,
2025-04-03;REA;Actuadores;3140CA029;17:51;17:53;2;Equipment Fault;CHW;St2;Vacuum system;chip atorado,,,,,,
2025-04-03;REA;Actuadores;3140CA029;18:05;18:10;5;Equipment Fault;CHW;General;NOK material;cambio de pines,,,,,,
2025-04-03;REA;Actuadores;3140CA029;18:21;18:23;2;Equipment Fault;Robots;R80;Waiting for spare part;gripper no abre,,,,,,
2025-04-03;REA;Actuadores;3140CA029;19:08;19:12;4;Equipment Fault;Robots;R80;Waiting for spare part;gripper no abre,,,,,,
2025-04-03;REA;Actuadores;3140CA029;19:24;19:32;8;Equipment Fault;EOL;St1;Presence sensor;jig 2 sensor ingun,,,,,,
2025-04-03;REA;Actuadores;3140CA029;19:51;19:56;5;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;se cae pallet atorado R80,,,,,,
2025-04-03;REA;Actuadores;3140CA029;20:21;20:24;3;Production;Conveyors;C36;Actuator NOK;Se vacio conv.,,,,,,
2025-04-03;REA;Actuadores;3140CA029;20:43;20:48;5;Equipment Fault;Conveyors;General;Waiting for spare part;se vacio conv.,,,,,,
2025-04-03;REA;Actuadores;3140CA029;21:19;21:22;3;Equipment Fault;CAW;General;Waiting for spare part;se atora crank en el riel,,,,,,
2025-04-03;REA;Actuadores;3140CA029;21:47;21:50;3;Equipment Fault;Robots;R80;Waiting for spare part;no abre gripper,,,,,,
2025-04-03;REA;Actuadores;3140CA029;22:10;22:12;2;Equipment Fault;MAT;St3;INTOCO;St3 no tiene tornillo,,,,,,
2025-04-09;REA;Actuadores;3140CA029;17:10;17:12;2;Equipment Fault;620;620;Feed piston;cover atorado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;17:18;17:20;2;Quality;CHW;St6;Actuator;Scrap acomulado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;17:34;17:39;5;Maintenance;CHW;St3;Electrodes;limpieza de St3 y St4,,,,,,
2025-04-09;REA;Actuadores;3140CA029;17:41;17:43;2;Equipment Fault;620;620;Feed piston;cover atorado en piston,,,,,,
2025-04-09;REA;Actuadores;3140CA029;17:47;17:49;2;Equipment Fault;MAT;St3;INTOCO;tornillo atorado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;18:10;18:13;3;Equipment Fault;Conveyors;C31;Presence sensor;pallet atorado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;22:38;22:48;10;Production;REA;General;Checklist;Checklist,,,,,,
2025-04-09;REA;Actuadores;3140CA029;22:49;22:53;4;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;Pallet atorado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;23:30;23:36;6;Equipment Fault;CAW;General;Empty conveyor/feeder;Crank atorado en feeder,,,,,,
2025-04-09;REA;Actuadores;3140CA029;22:46;22:48;2;Equipment Fault;731;731;Bowl/Lineal feeder;Mal posicion de pin y no detecta sensor,,,,,,
2025-04-10;REA;Actuadores;3140CA029;01:59;02:06;7;Equipment Fault;CAW;CPA;SCARA;Robot no avanza y hace tame out,,,,,,
2025-04-10;REA;Actuadores;3140CA029;02:38;02:43;5;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Pallet se atoraba con guia y no avanzaba,,,,,,
2025-04-10;REA;Actuadores;3140CA029;03:05;03:07;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;Gripper no abre,,,,,,
2025-04-10;REA;Actuadores;3140CA029;03:35;03:40;5;Production;CHW;Consumables;Chip reel;Cambio de chip (100 piezas),,,,,,
2025-04-09;REA;Actuadores;3140CA029;23:03;23:07;4;Equipment Fault;CAW;General;Software/PC;No continua secuencia,,,,,,
2025-04-10;REA;Actuadores;3140CA029;00:13;00:21;8;Production;620;General;Empty conveyor/feeder;620,730, 731 y 750 completamente vacias,,,,
2025-04-10;REA;Actuadores;3140CA029;05:47;05:59;12;Equipment Fault;CHW;St4;Argon dispensatio;No se activa la valvula, sin dispensacion de argon,,,,,
2025-04-10;REA;Actuadores;3140CA029;07:24;07:29;5;Maintenance;CCC;Consumables;Resin;rellenado de resina,,,,,,
2025-04-10;REA;Actuadores;3140CA029;07:15;07:21;6;Equipment Fault;CAW;General;;checklist,,,,,,
2025-04-10;REA;Actuadores;3140CA029;08:02;08:03;1;Equipment Fault;MAT;St3;Feeder;tornillos atorados,,,,,,
2025-04-10;REA;Actuadores;3140CA029;08:40;08:42;2;Equipment Fault;Robots;R65;Incorrect pick/place;etiqueta de blister equivocada,,,,,,
2025-04-10;REA;Actuadores;3140CA029;11:04;12:10;66;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;Locking atorado por tornillos flojos de balero linea, se requiere desarmar completamente ajustar y armar,,,,,
2025-04-10;REA;Actuadores;3140CA029;12:35;12:42;7;Equipment Fault;915;915;Vision system;Dealineado, alinear singulator, para captar en camara,,,,
2025-04-10;REA;Actuadores;3140CA029;13:20;13:22;2;Maintenance;CCC;Consumables;Resin;cambio de resina,,,,,,
2025-04-10;REA;Actuadores;3140CA029;13:51;13:52;1;Equipment Fault;915;915;Dart sensor;ogiva caida,,,,,,
2025-04-10;REA;Actuadores;3140CA029;14:34;14:38;4;Equipment Fault;CAW;Jig/Index;Ingun actuator;imgun no entro a actuador,,,,,,
2025-04-09;REA;Actuadores;3140CA029;17:41;17:43;2;Equipment Fault;620;620;Feed piston;cover atorado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;17:47;17:49;2;Production;MAT;St3;INTOCO;sin tornillo caja de material,,,,,,
2025-04-09;REA;Actuadores;3140CA029;18:00;18:02;2;Equipment Fault;Robots;R70;Waiting for spare part;vacuum gear,,,,,,
2025-04-09;REA;Actuadores;3140CA029;18:10;18:13;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;pallet atorado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;18:18;18:21;3;Maintenance;CHW;Consumables;Argon;cambio de tambo,,,,,,
2025-04-09;REA;Actuadores;3140CA029;18:45;18:50;5;Equipment Fault;Robots;R65;Waiting for spare part;no detecta gear,,,,,,
2025-04-09;REA;Actuadores;3140CA029;19:18;19:20;2;Equipment Fault;731;731;Tool ;PIN atorado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;19:31;19:33;2;Maintenance;MAT;Consumables;Grease;cambio de grasa,,,,,,
2025-04-09;REA;Actuadores;3140CA029;19:37;19:39;2;Production;MAT;St3;INTOCO;St3 sin tornillo,,,,,,
2025-04-09;REA;Actuadores;3140CA029;19:41;19:49;8;Equipment Fault;Robots;R75;Waiting for spare part;join collision usw St11,,,,,,
2025-04-09;REA;Actuadores;3140CA029;20:21;20:23;2;Equipment Fault;EOL;St3;Gripper NOK;gripper alrmado,,,,,,
2025-04-09;REA;Actuadores;3140CA029;21:17;21:20;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;piston no abre,,,,,,
2025-04-09;REA;Actuadores;3140CA029;21:31;21:33;2;Equipment Fault;Conveyors;General;Waiting for spare part;piston no abre,,,,,,
2025-04-07;REA;Actuadores;3140CS022;15:00;16:23;83;Equipment Fault;Robots;R80;Electrical system;No funciona robot en auto, se encuentra contactor averiado,,,,,
2025-04-07;REA;Actuadores;3140CS022;18:00;18:15;15;Quality;CAW;General;Scrapbox full;No reestablece CAW por bandeja llena de scrap de Crank,,,,,,
2025-04-07;REA;Actuadores;3140CS022;19:29;20:30;61;Equipment Fault;USW;St11;Weld NOK;Sonotrodo al soldar marca actuador dejando un defecto en el plastico,  se encuentra el jig desnivelado,,,,,
2025-04-07;REA;Actuadores;3140CS022;21:45;22:20;35;Equipment Fault;CAW;CPA;SCARA;Falla insersion de crank, se desarma y se limpia correderas de jig 1 y queda ok,,,,,
2025-04-04;REA;Actuadores;3140CA028;17:40;17:45;5;Equipment Fault;EOL;St4;CRIO NOK;CRIO Reset,,,,,,
2025-04-04;REA;Actuadores;3140CA028;18:35;18:45;10;Equipment Fault;EOL;St3;Gripper NOK;Calibracion gripper alto scrap,,,,,,
2025-04-04;REA;Actuadores;3140CA028;22:20;22:25;5;Equipment Fault;EOL;Jigs;Jig actuator;Falla logica se vacia EOL,,,,,,
2025-04-04;REA;Actuadores;3140CA028;16:30;16:40;10;Equipment Fault;EOL;St2;Gripper NOK;Calibracion gripper alto scrap,,,,,,
2025-04-04;REA;Actuadores;3140CA028;17:26;17:36;10;Equipment Fault;EOL;St4;Gripper NOK;Calibracion gripper alto scrap,,,,,,
2025-04-09;REA;Actuadores;3140CS022;21:44;18:46;-178;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;pallet atorado,,,,,,
2025-04-09;REA;Actuadores;3140CS022;21:48;21:50;2;Maintenance;CHW;St3;Thermodo;limpieza,,,,,,
2025-04-09;REA;Actuadores;3140CS022;22:00;22:02;2;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;blister atorado,,,,,,
2025-04-09;REA;Actuadores;3140CS022;22:20;22:24;4;Equipment Fault;EOL;General;Waiting for spare part;CRIO,,,,,,
2025-04-10;REA;Actuadores;3140CS022;15:18;15:20;2;Equipment Fault;Robots;R75;Waiting for spare part;no abre gripper,,,,,,
2025-04-10;REA;Actuadores;3140CS022;15:49;15:52;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;blister en riel tapando sensor,,,,,,
2025-04-10;REA;Actuadores;3140CS022;16:29;16:31;2;Equipment Fault;Robots;R80;Waiting for spare part;gripper no abre,,,,,,
2025-04-10;REA;Actuadores;3140CS022;17:04;17:07;3;Equipment Fault;MAT;St3;INTOCO;sin tornillo,,,,,,
2025-04-10;REA;Actuadores;3140CS022;17:09;17:12;3;Equipment Fault;Robots;R75;Waiting for spare part;gripper no abre,,,,,,
2025-04-10;REA;Actuadores;3140CS022;17:34;17:36;2;Quality;Robots;R75;Waiting for spare part;gripper no abre,,,,,,
2025-04-10;REA;Actuadores;3140CS022;17:59;18:03;4;Equipment Fault;731;731;Feed piston;pin caido,,,,,,
2025-04-10;REA;Actuadores;3140CS022;18:14;18:16;2;Equipment Fault;731;731;Feed piston;body atorado en 731,,,,,,
2025-04-10;REA;Actuadores;3140CS022;18:57;19:00;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;blister atorado,,,,,,
2025-04-10;REA;Actuadores;3140CS022;19:14;19:16;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;tornillo flojo,,,,,,
2025-04-10;REA;Actuadores;3140CS022;19:36;19:38;2;Equipment Fault;731;731;Feed piston;pin atorado,,,,,,
2025-04-10;REA;Actuadores;3140CS022;20:45;20:47;2;Equipment Fault;Robots;R80;Waiting for spare part;no abre gripper,,,,,,
2025-04-10;REA;Actuadores;3140CS022;20:52;20:55;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;piston de cover no abre,,,,,,
2025-04-10;REA;Actuadores;3140CS022;21:05;21:08;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;blister atorado,,,,,,
2025-04-10;REA;Actuadores;3140CS022;21:22;21:25;3;Equipment Fault;731;731;Feed piston;pin caido,,,,,,
2025-04-10;REA;Actuadores;3140CS022;21:28;21:31;3;Equipment Fault;Robots;R75;Waiting for spare part;ogiva caida,,,,,,
2025-04-10;REA;Actuadores;3140CS022;21:58;22:00;2;Equipment Fault;Robots;R38;Waiting for spare part;motor al revez,,,,,,
2025-04-10;REA;Actuadores;3140CS022;23:01;23:10;9;Production;REA;General;Checklist;Checklist,,,,,,
2025-04-10;REA;Actuadores;3140CS022;23:18;23:20;2;Equipment Fault;915;915;Missing ogive;OJIVA CAIDA,,,,,,
2025-04-10;REA;Actuadores;3140CS022;23:55;23:57;2;Equipment Fault;731;731;Presence sensor;No detectaba pieza,,,,,,
2025-04-10;REA;Actuadores;3140CS022;00:02;00:04;2;Production;Aux;710;NOK material;Motor al reves,,,,,,
2025-04-11;REA;Actuadores;3140CS022;00:12;00:17;5;Production;CHW;Consumables;Chip reel;Cambio de rollo de chip,,,,,,
2025-04-11;REA;Actuadores;3140CS022;01:15;04:25;190;Maintenance;REA;General;Scheduled maintenance;Paro programado por Italia,,,,,,
2025-04-11;REA;Actuadores;3140CS022;04:47;04:49;2;Equipment Fault;Robots;R70;Vacuum system;Vacuum off,,,,,,
2025-04-11;REA;Actuadores;3140CS022;04:35;04:38;3;Equipment Fault;Robots;R75;Incorrect pick/place;Robot no ensambla correctamente el cover,,,,,,
2025-04-11;REA;Actuadores;3140CS022;05:15;05:18;3;Equipment Fault;Robots;R75;Gripper/tool adjustments;R75 no abre gripper correctamente  despues de ensamblar cover,,,,,,
2025-04-11;REA;Actuadores;3140CS022;06:19;06:23;4;Equipment Fault;Robots;R70;Vacuum system;Cambio de ventosas,,,,,,
2025-04-11;REA;Actuadores;3140CS022;06:39;06:42;3;Equipment Fault;MAT;St3;Feeder;St 3 time out, tornillo atorado en feeder lineal,,,,,
2025-04-11;REA;Actuadores;3140CA029;07:00;07:15;15;Equipment Fault;REA;General;Checklist;checklist y entrega de muestras,,,,,,
2025-04-11;REA;Actuadores;3140CA029;07:36;07:40;4;Maintenance;EOL;General;TBD;ciclo de trabaj lento, reinicio de crio y ps,,,,,
2025-04-11;REA;Actuadores;3140CA029;07:58;07:59;1;Equipment Fault;Conveyors;C31;Presence sensor;blister atorado,,,,,,
2025-04-11;REA;Actuadores;3140CA029;08:19;08:21;2;Equipment Fault;Robots;R75;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-04-11;REA;Actuadores;3140CA029;08:41;08:42;1;Equipment Fault;Robots;R75;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-04-11;REA;Actuadores;3140CA029;10:25;11:40;75;Equipment Fault;Robots;R75;Incorrect pick/place;ajuste de posicion pick,,,,,,
2025-04-11;REA;Actuadores;3140CA029;11:50;11:54;4;Equipment Fault;EOL;St4;CRIO NOK;reinicio de crio,,,,,,
2025-04-11;REA;Actuadores;3140CA029;12:02;12:03;1;Equipment Fault;915;915;Dart sensor;ogiva caida,,,,,,
2025-04-11;REA;Actuadores;3140CA029;12:30;12:40;10;Equipment Fault;Robots;R75;Software/PC;se ajusto velocidad en unir cover con body,,,,,,
2025-04-11;REA;Actuadores;3140CA029;13:20;13:23;3;Equipment Fault;CAW;CPA;Feeder;crank atorado en riel,,,,,,
2025-04-11;REA;Actuadores;3140CA029;15:13;15:18;5;Equipment Fault;EOL;General;Waiting for spare part;reset crio,,,,,,
2025-04-11;REA;Actuadores;3140CA029;23:00;23:15;15;Equipment Fault;CHW;St4;Pressor;Soldadura inestable, scrap alto. Ajustes pressor, samlight,,,,
2025-04-11;REA;Actuadores;3140CA029;23:35;23:37;2;Quality;CHW;General;Scrapbox full;Scrapbox full,,,,,,
2025-04-12;REA;Actuadores;3140CA029;00:10;00:17;7;Equipment Fault;Robots;R80;Gripper/tool adjustments;Pieza se cae del gripper 2 entre el trayecto de CAW a EOL, repetitivo. Ajuste mecanico del gripper,,,,,
2025-04-12;REA;Actuadores;3140CA029;00:22;00:25;3;Production;MAT;General;Blister NOK/Wrong PN;Sin tornillo,,,,,,
2025-04-12;REA;Actuadores;3140CA029;00:18;00:21;3;Equipment Fault;EOL;General;Software/PC;Proceso lento, reinicio nde app, latencia acumulada,,,,
2025-04-12;REA;Actuadores;3140CA029;00:24;00:35;11;Equipment Fault;Robots;R80;Gripper/tool adjustments;Gripper 2 se atasca o suelta pieza, multiples ajustes hasta que quede funcional,,,,,
2025-04-12;REA;Actuadores;3140CA029;01:09;01:14;5;Equipment Fault;CHW;Consumables;Chip reel;Cambio de rollo de chip,,,,,,
2025-04-12;REA;Actuadores;3140CA029;01:16;01:20;4;Production;Conveyors;General;Blister NOK/Wrong PN;Blister equivocado en linea,,,,,,
2025-04-12;REA;Actuadores;3140CA029;02:52;03:44;52;Quality;CHW;General;NOK material;Cover con variacion en cavidad 2A causa alto scrap. Se revisa scrap, se sortea para hacer pruebas, se corre una muestra comprobando que el defecto se presenta unicamente en ese cover,,,,
2025-04-12;REA;Actuadores;3140CA029;03:55;04:02;7;Equipment Fault;620;620;Tool ;Prensa levanta cover 3 veces,,,,,,
2025-04-12;REA;Actuadores;3140CA029;05:10;05:16;6;Equipment Fault;CCC;General;Software/PC;No responde app termocamara,,,,,,
2025-04-12;REA;Actuadores;3140CA029;02:34;02:43;9;Equipment Fault;Robots;R80;Gripper/tool adjustments;Gripper se resbala la pieza, se pone cinta para mayor fuerza,,,,,
2025-04-12;REA;Actuadores;3140CA029;06:30;06:36;6;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;Tornillos flojos evitan que el cilindro slide table regrese a posicion,,,,,,
2025-04-12;REA;Actuadores;3140CA029;05:47;05:51;4;Equipment Fault;USW;General;NOK material;Body con bushing NOK se atora en sonotrodo,,,,,,
2025-04-12;REA;Actuadores;3140CA029;07:10;07:11;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-04-12;REA;Actuadores;3140CA029;07:20;07:21;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-04-12;REA;Actuadores;3140CA029;08:19;08:20;1;Equipment Fault;Robots;R75;Motion supervision/Joint collision;cover con lip seal retainer mal moldeado,,,,,,
2025-04-12;REA;Actuadores;3140CA029;07:30;07:40;10;Equipment Fault;Robots;R80;Electrical system;falso contacto en sensor de gripper 3,,,,,,
