fecha;area;linea;pn;hora_paro;hora_arranque;diferencia_minutos;categoria;estacion;modo_falla;descripcion_modo_falla;descripcion;paro_programado;ajuste_proceso
2025-04-16;REA;Actuadores;3140CA029;15:30;15:35;5;Equipment Fault;EOL;General;Safety system;reset crio,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;15:51;15:56;5;Quality;CHW;General;Scrapbox full;Scrapbox,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;16:06;16:09;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;piston de conveyor no abre,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;16:42;16:47;5;Maintenance;CHW;St4;Pressor;cambio de puntas St4,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;17:01;17:03;2;Quality;Robots;R38;Waiting for spare part;motor al revez,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;17:18;17:18;0;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;piston no abre,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;17:30;17:34;4;Production;Main conveyor;General;NOK material;falta de material (cover),,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;07:00;07:37;37;Quality;REA;General;SOP;Liberacion,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;08:04;08:10;6;Equipment Fault;CHW;St4;Pressor;Cmabio de goma pressor,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;08:15;08:16;1;Equipment Fault;Conveyors;General;Waiting for spare part;pallet atorado en lift,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;08:20;08:21;1;Quality;731;731;Feed piston;pin inclinado,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;08:37;08:38;1;Equipment Fault;Robots;R70;Waiting for spare part;gripper no abre (4),,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;09:03;09:05;2;Equipment Fault;Robots;R75;Waiting for spare part;gripper no abre (4),,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;09:25;09:26;1;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;pin inclinado,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;09:38;09:39;1;Equipment Fault;Conveyors;General;Waiting for spare part;pallet atorado,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;10:00;10:15;15;Maintenance;CHW;St4;Pressor;cambio de puntas de pressor,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;10:37;10:38;1;Equipment Fault;Robots;R75;Waiting for spare part;gripper no abre,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;11:18;11:19;1;Equipment Fault;Robots;R80;Waiting for spare part;gripper (1) no abrio,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;11:32;11:33;1;Maintenance;USW;St14;Lower Jig;Limpieza,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;12:12;12:13;1;Equipment Fault;Robots;R75;Gripper/tool adjustments;Gripper no abre,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;12:20;12:22;2;Quality;USW;St14;Lower Jig;Alto scrap,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;13:34;13:35;1;Equipment Fault;731;731;Bowl/Lineal feeder;Pin inclinado,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;14:38;14:40;2;Equipment Fault;CHW;St4;Pressor;Limpieza,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;14:42;14:43;1;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;Pallet atorado,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;14:45;14:46;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;Gripper no abre,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;22:35;22:47;12;Maintenance;REA;General;Checklist;Checklist,,,,,,;si;no
2025-04-16;REA;Actuadores;3140CA029;23:04;23:06;2;Equipment Fault;915;915;Missing ogive;Ogiva caida,,,,,,;no;no
2025-04-16;REA;Actuadores;3140CA029;23:24;23:29;5;Equipment Fault;CHW;St4;Pressor;Soldadura NOK, ajuste pressor,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;00:29;00:33;4;Quality;USW;General;NOK material;Body con bushing salido se atasca en sonotrodo causando colision y alarma,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;00:41;00:47;6;Equipment Fault;EOL;St4;CRIO NOK;Crio no responde, se reinicia en NI,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;00:49;00:53;4;Equipment Fault;CAW;General;Software/PC;App no responde,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;03:41;03:43;2;Equipment Fault;USW;General;NOK material;Pieza copn bushing fuera atascada en sonotrodo,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;05:02;05:11;9;Maintenance;REA;General;Checklist;Checklist 1000 pz,,,,,,;si;no
2025-04-17;REA;Actuadores;3140CA029;05:20;05:24;4;Maintenance;CCC;Consumables;Resin;Cambio resina,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;05:17;05:20;3;Maintenance;CHW;Consumables;Chip reel;Cambio chip reel,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;06:20;06:31;11;Material/Logistics;MAT;General;Empty conveyor/feeder;Sin grasa en el area,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;07:00;07:27;27;Quality;REA;General;Test approval;liberacion y checklist,,,,,,;si;no
2025-04-17;REA;Actuadores;3140CA029;07:35;07:40;5;Equipment Fault;CAW;General;Software/PC;no continuo ciclo,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;08:40;08:42;2;Maintenance;CHW;St4;Pressor;limpieza de pines,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;08:50;08:52;2;Quality;CHW;General;Scrapbox full;,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;09:05;09:10;5;Maintenance;EOL;St4;CRIO NOK;reinicio de crio,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;10:20;10:30;10;Maintenance;EOL;St4;Gripper NOK;ajuste de gripper, ciclo lento,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;10:42;10:47;5;Equipment Fault;CAW;CPA;Feeder;crank atorado en feeder,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;10:55;10:56;1;Production;Conveyors;C31;Presence sensor;blister llenos en conveyor de retorno,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;10:56;10:58;2;Maintenance;CHW;St4;Pressor;limpieza,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;12:00;12:30;30;Production;REA;General;;paro de linea para comer,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;12:40;12:41;1;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet atorado por locking,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;13:20;13:30;10;Maintenance;EOL;St4;Gripper NOK;ajuste de gripper alto scrap,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;13:33;13:35;2;Production;Conveyors;C37;Presence sensor;sin material en banda,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;13:43;13:45;2;Quality;MAT;General;Scrapbox full;,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;14:56;14:57;1;Maintenance;CHW;Consumables;Argon;cambio de argon,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;07:49;07:50;1;Equipment Fault;Aux;710;NOK material;motor en posision incorrecta,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;09:05;09:10;5;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;Se queda extendido, se regula presion,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;07:00;07:16;16;Production;REA;General;Wrong PN;Crank mezclado, alenta proceso de SOP,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;07:16;07:33;17;Quality;REA;General;SOP;Esperando liberacion (lunes),,,,,,;si;no
2025-04-21;REA;Actuadores;3140CA029;08:03;08:08;5;Equipment Fault;MSA;MSA;Sensor de presencia;No continua ciclo, se ajusta posicion y se reinicia estacion,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;08:35;08:37;2;Equipment Fault;MAT;St3;Feeder;Tornillos atorados,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;11:12;11:14;2;Equipment Fault;731;731;Bowl/Lineal feeder;Sin pin, reiniciar estacion,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;13:40;13:42;2;Maintenance;CHW;Consumables;Chip reel;cambio de chip,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;11:19;11:24;5;Equipment Fault;EOL;General;Software/PC;No continua ciclo de st2 y st4, se reinicia app,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;11:30;11:40;10;Equipment Fault;EOL;General;TBD;Test O. No repetir st.4,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;12:30;12:50;20;Equipment Fault;CAW;General;Software/PC;No continua ciclo, sin memoria, back up pendientes,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;22:30;22:40;10;Maintenance;REA;General;Checklist;Checklist,,,,,,;si;no
2025-04-21;REA;Actuadores;3140CA029;23:10;23:20;10;Equipment Fault;CAW;General;Software/PC;Aplicacion se queda congelada,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;11:40;11:45;5;Equipment Fault;CAW;CPA;SCARA;Robot se queda para al agarrar crank, no continua secuencia,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;23:48;23:54;6;Equipment Fault;USW;St11;Weld NOK;Se cambia esponja por alto scrap en soldadura,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;01:12;01:16;4;Equipment Fault;Conveyors;C36;Actuator NOK;No permite avanzar a los blisters, se mueve la valvula de forma manual, esto se repite nuevamente,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;02:18;02:26;8;Equipment Fault;Robots;R80;Gripper/tool adjustments;Gripper 1 suelta pieza, se ajusta mecanicamente,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;05:14;05:22;8;Equipment Fault;USW;St11;Weld NOK;Spike scrap alto,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;05:31;05:36;5;Equipment Fault;EOL;St1;DM reader;Lector DM Body sucio, falla inspeccion. Se limpia, se configura en auto el lector,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;05:55;06:00;5;Equipment Fault;EOL;St4;CRIO NOK;]Crio no responde, reinicio,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;06:06;06:11;5;Equipment Fault;EOL;St1;DM reader;Viruta cae sobre lector de DM, scrap consecutivo, se detecta hasta que todos los jigs estan rechazados y tira la primera pieza,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;07:00;07:15;15;Maintenance;REA;General;Scheduled maintenance;Checklist Diario,,,,,,;si;no
2025-04-22;REA;Actuadores;3140CA029;07:15;08:10;55;Equipment Fault;USW;St11;Weld NOK;Scraps continuos desde turno anterior presenta problemas, ajuste de parametros despues de prueba de burbuja,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;08:28;09:02;34;Equipment Fault;USW;St11;Weld NOK;Scraps continuos, ajuste de parametros y pruebas,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;10:00;10:40;40;Equipment Fault;CHW;St3;Thermodo;Ajuste de heatstake O.,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;14:46;15:00;14;Equipment Fault;CHW;St4;Pressor;Scraps, cambio de puntas,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;02:55;03:36;41;Equipment Fault;USW;St11;Weld NOK;Spike scrap al 70%+. Se cambia goma, se limpia jig st14, se revisa oring, se hace jig test,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;10:40;10:53;13;Equipment Fault;915;915;Vision system;Camara nok, ajustar posicion y herramientas,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;11:04;12:50;106;Equipment Fault;CHW;St3;Thermodo;Cambio de termodo, se prueban nuevos electrodos,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;12:50;14:00;70;Equipment Fault;USW;St11;Weld NOK;Soldadura NOK, ajuste de parametros, se quita pretrigger O.,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;01:24;01:31;7;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Sensor inductivo conveyor inferior Z1-2 falla, pallets se atoran repetitivo, se ajusta sensor,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;15:12;16:40;88;Maintenance;REA;General;Safety system;Ajustes,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;17:21;17:23;2;Equipment Fault;CHW;St2;SCARA Pick/Place;chip atorado,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;17:35;17:38;3;Equipment Fault;730;730;Presence sensor;pin atorado,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;18:09;18:11;2;Maintenance;CHW;St4;Actuator;limpieza lente,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;18:21;18:24;3;Maintenance;CHW;St4;Pressor;limpieza de pines,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;18:33;18:35;2;Equipment Fault;731;731;Feed piston;pin doble,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;18:46;18:49;3;Equipment Fault;750;750;Feed piston;body atorado,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;19:16;19:18;2;Quality;CHW;General;Scrapbox full;scrap lleno,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;19:20;19:22;2;Maintenance;CHW;St3;Thermodo;limpieza por rebaba,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;22:31;22:39;8;Maintenance;REA;General;Checklist;Checklist,,,,,,;si;no
2025-04-22;REA;Actuadores;3140CA029;22:42;23:05;23;Equipment Fault;CHW;St3;Thermodo;Diferencia de temperatura en termopares, cable NOK, se inspecciona para encontrar causa raiz, se repara conexión,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;23:15;23:59;44;Equipment Fault;Robots;R80;Module error;Gripper atascado con pieza mal colocado, no es posible retirarla. Al continuar esto vuelve a suceder, pieza se mueve en el trayecto y golpea en jig de EOL al bajar, causando que se atasque mas en el gripper,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;00:00;00:15;15;Equipment Fault;Robots;R80;Gripper/tool adjustments;Continuacion del paro de gripper 2 de R80 que no toma correctamente la pieza y/o se atasca,,,,,,;no;no
2025-04-22;REA;Actuadores;3140CA029;23:06;23:08;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;Pallet quedo enmedio del singulator antes de la operacion de gear 2,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;00:21;00:22;1;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;Pallet atorado en sing antes de insercion de g3,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;01:54;01:55;1;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;Pallet atorado, se identifica que es petetible el numero de pallet, se retira pallet 65,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;01:42;01:48;6;Equipment Fault;CHW;St4;Pressor;Scrap alto, ajuste,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;05:40;05:51;11;Equipment Fault;USW;St11;Weld NOK;Se habia mantenido desde la ultima intervencion (500pz atras) scrap del 0.5%, se da un spike de scrap en el que aumenta sustancialmente, piezas se observan quemadas con los mismos parametros que estaba corriendo anteriormente. Se redice colapso de 1 a .98 y amplitud de 70 a 68,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;06:05;06:11;6;Equipment Fault;CHW;St4;Pressor;Soldadura inestable, todo se ve correcto, píezas perfectamente soldadas seguidas de piezas mal soldadas. Se intentan multiples ajustes a lo largo del turno,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;06:14;06:18;4;Equipment Fault;USW;St14;Lower Jig;Goma dañada, scrap alto,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;05:59;06:03;4;Equipment Fault;MSA;General;PLC ;Robot intenta poner MS y gear a pieza que ya los tiene, se sospecha se origina en el problema  de las dos lineas en paro y secuencia perdida (que el pallet haya dado vuelta),,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;06:37;06:50;13;Equipment Fault;EOL;General;Software/PC;PC se reinicia por actualizacion,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;06:50;06:53;3;Quality;EOL;General;Scrapbox full;Scrap lleno,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;04:23;05:06;43;Equipment Fault;REA;General;TBD;Se paran ambos lados de la linea, colocandose en manual, sin intervencion humana. Al querer restablecer se ha perdido la secuencia, robots intentan colocar material en palets que tienen piezas, otras estaciones no continuan. Es necesario comenzar a mover en manual y replicar condiciones para reestablecer la lina,,;no;no
2025-04-23;REA;Actuadores;3140CA029;01:04;01:06;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;Pallet atorado en sing 8,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;00:24;01:01;37;Equipment Fault;USW;St11;Weld NOK;Scrap alto, turno anterior 15%, recien arrancado la linea tras otras intervenciones se mantiene ese scrap del 15-20%. Se hace prueba de burbuja, se revisa alineacion. Se ajusta colapso de  0.98 a 1, amplitud de 68 a 70, downspeed de 45 a 40, pretrigger de off a on en 60%;no;no
2025-04-23;REA;Actuadores;3140CA029;21:00;21:01;1;Equipment Fault;750;750;Feed piston;body atorado en prensa,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;00:16;00:20;4;Equipment Fault;EOL;St4;CRIO NOK;Crio no responde en st4 y st2, reinicio,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;07:00;07:25;25;Maintenance;REA;General;Checklist;Mantenimiento general, ajuste principal en pressor CHW,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;07:40;08:30;50;Equipment Fault;USW;St11;Weld NOK;Scraps continuos, ajuste de parametros,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;12:12;12:13;1;Equipment Fault;CHW;St3;Thermodo;timeout,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;12:33;13:29;56;Equipment Fault;CHW;St4;Pressor;soldadura nok, ajustes mecanicos en cilindro,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;12:17;12:19;2;Quality;CHW;General;Scrapbox full;Scrapbox,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;15:25;15:30;5;Material/Logistics;CHW;St5;Vision system;cover con codigo QR defectuoso,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;15:33;15:38;5;Equipment Fault;EOL;St4;CRIO NOK;falla crio,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;16:48;16:51;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;pallet atorado en sing,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;17:21;17:24;3;Quality;CHW;General;Scrapbox full;Scrapbox full,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;17:27;17:30;3;Maintenance;USW;General;Scrapbox full;alto scrap limpieza,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;18:17;18:19;2;Equipment Fault;Conveyors;C85;Presence sensor;blister atorado,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;18:47;18:50;3;Equipment Fault;CHW;General;NOK material;se detiene secuencia,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;19:40;19:44;4;Maintenance;CHW;General;Scrapbox full;alto scrap limpieza,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;21:01;21:04;3;Maintenance;USW;General;Scrapbox full;cambio de goma,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;21:33;21:34;1;Production;915;915;Dart sensor;motor invertido,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;21:39;21:41;2;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;pallet atorado en sing,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;21:43;21:45;2;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;pallet no detecta RFID,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;22:19;22:22;3;Maintenance;USW;General;Scrapbox full;alto scrap limpieza,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;15:42;15:44;2;Equipment Fault;Robots;R65;Vacuum system;vacuum off,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;15:48;15:53;5;Maintenance;CHW;Consumables;Chip reel;cambio de carrete de chip,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;16:08;16:10;2;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;se atora pallet en sing,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;16:44;16:47;3;Equipment Fault;730;730;Presence sensor;sensor no detecta pallet,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;17:32;17:37;5;Quality;CHW;General;Scrapbox full;Scrapbox full,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;17:41;17:44;3;Equipment Fault;730;730;Presence sensor;sensor no detecta pallet,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;16:49;16:52;3;Equipment Fault;730;730;Presence sensor;sensor no detecta pallet,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;17:56;18:00;4;Equipment Fault;730;730;Presence sensor;sensor no detecta pallet,,,,,,;no;no
2025-04-23;REA;Actuadores;3140CA029;18:03;18:05;2;Maintenance;Main conveyor;Main conveyor;Inductive sensor;arranque linea,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;15:05;15:08;3;Equipment Fault;Robots;R33;Motion supervision/Joint collision;motion sup cplisiono con jig CHW,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;23:32;23:37;5;Maintenance;USW;St14;Lower Jig;Limpieza de jig por alto scrap,,,,,,;no;no
2025-04-15;REA;Actuadores;3140CA029;21:42;21:44;2;Equipment Fault;731;731;Feed piston;pallet atorado,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;20:37;20:40;3;Maintenance;CHW;Consumables;Argon;cambio de tambo,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;16:09;16:11;2;Equipment Fault;EOL;St2;Gripper NOK;St2,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;16:17;16:19;2;Quality;EOL;General;Scrapbox full;scrap,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;17:20;17:25;5;Quality;CCC;General;Scrapbox full;scrapfull,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;17:30;17:35;5;Maintenance;CHW;St4;Pressor;cambio de puntas,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;17:37;17:40;3;Quality;731;731;Feed piston;doble pin,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;18:12;18:15;3;Quality;EOL;General;Scrapbox full;scrapfull,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;18:20;18:23;3;Maintenance;CCC;Consumables;Resin;cambio de resina,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;18:33;18:35;2;Equipment Fault;EOL;St2;Gripper NOK;falla St2,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;18:40;18:45;5;Equipment Fault;EOL;General;Safety system;reinicio de crio,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;19:12;19:14;2;Maintenance;CHW;St3;Thermodo;limpieza,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;19:18;19:20;2;Equipment Fault;Main conveyor;Main conveyor;Lift;lift 24 no avanza,,,,,,;no;no
2025-04-17;REA;Actuadores;3140CA029;20:00;20:30;30;Production;REA;General;NOK material;comida,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;19:30;19:40;10;Maintenance;CHW;St4;Pressor;cambio de pines,,,,,,;no;no
2025-04-21;REA;Actuadores;3140CA029;22:30;22:56;26;Equipment Fault;EOL;St1;DM reader;Sensor no leia correctamente codigo QR, se calibra,,,,,;no;no
